source_file,block_index,block_start_line,token_index,candidate_class,visibility_policy,safe_to_hide,risk_note,reason,rule_code,unique_tokens,reading_distribution,suspect_witness_only,unique_count,max_levenshtein_distance,min_levenshtein_similarity,max_damerau_distance,min_damerau_similarity,max_graphic_levenshtein_distance,max_graphic_damerau_distance,min_graphic_similarity,graphic_keys,witness_1_1,witness_2_2,witness_3_3,witness_4_4,witness_5_5
scene5.txt,5,25,5,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+final_zx_s+substantive_default,esteignez | éteignez | éteignés,"esteignez=[1,2,5] | éteignez=[4] | éteignés=[3]",,3,4,0.556,4,0.556,1,1,0.889,esteignes | eteignes,esteignez,esteignez,éteignés,éteignez,esteignez
scene5.txt,8,43,3,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;short_token_protected,accent+short_token_protected,fust | fut | fût,"fust=[2,3] | fut=[1,5] | fût=[4]",,3,2,0.500,2,0.500,1,1,0.750,fust | fut,fut,fust,fust,fût,fut
scene5.txt,11,61,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,fust~elle | fût~elle,"fust~elle=[1,2,3,5] | fût~elle=[4]",,2,2,0.778,2,0.778,1,1,0.857,fustele | futele,fust~elle,fust~elle,fust~elle,fût~elle,fust~elle
scene5.txt,15,85,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,souspirs | soûpirs,"souspirs=[1,2,5] | soûpirs=[3,4]",,2,2,0.750,2,0.750,1,1,0.875,soupirs | souspirs,souspirs,souspirs,soûpirs,soûpirs,souspirs
scene5.txt,28,163,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;punctuation_only,punctuation_only+substantive_default,déceûs | déceûs. | déçûs.,"déceûs=[2] | déceûs.=[1,5] | déçûs.=[3,4]",,3,3,0.500,3,0.500,1,1,0.833,deceus | decus,déceûs.,déceûs,déçûs.,déçûs.,déceûs.
scene5.txt,31,181,2,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene5.txt,33,193,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Accordez-le à mes vœux, accordez-le à mes crimes, |  Ne le refusez pas à mes vœux, à mes crimes. |  Ne le refusés pas à mes vœux, à mes crimes."," Accordez-le à mes vœux, accordez-le à mes crimes,=[1,5] |  Ne le refusez pas à mes vœux, à mes crimes.=[2,4] |  Ne le refusés pas à mes vœux, à mes crimes.=[3]",,3,,,,,,,,acordezleamesuoeuxacordezleamescrimes | nelerefusespasamesuoeuxamescrimes | nelerefusezpasamesuoeuxamescrimes," Accordez-le à mes vœux, accordez-le à mes crimes,"," Ne le refusez pas à mes vœux, à mes crimes."," Ne le refusés pas à mes vœux, à mes crimes."," Ne le refusez pas à mes vœux, à mes crimes."," Accordez-le à mes vœux, accordez-le à mes crimes,"
scene5.txt,34,199,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+final_zx_s+i_j+substantive_default,Ajoustez | Ajoûtez | Ajoûtés,"Ajoustez=[1,2,5] | Ajoûtez=[4] | Ajoûtés=[3]",,3,4,0.500,4,0.500,1,1,0.875,aioustes | aioutes,Ajoustez,Ajoustez,Ajoûtés,Ajoûtez,Ajoustez
scene5.txt,38,223,9,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"Trosne, | Trône,","Trosne,=[1,2,5] | Trône,=[3,4]",,2,2,0.714,2,0.714,1,1,0.833,trone | trosne,"Trosne,","Trosne,","Trône,","Trône,","Trosne,"
scene6.txt,8,43,2,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,regret | regrets,"regret=[2,3,4] | regrets=[1,5]",,2,1,0.857,1,0.857,1,1,0.833,regres | regret,regrets,regret,regret,regret,regrets
scene6.txt,22,127,6,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,m’eust | m’eût,"m’eust=[1,2,5] | m’eût=[3,4]",,2,2,0.667,2,0.667,1,1,0.800,meust | meut,m’eust,m’eust,m’eût,m’eût,m’eust
scene7.txt,10,55,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene7.txt,11,61,9,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"Trosne, | Trône,","Trosne,=[1,2,5] | Trône,=[3,4]",,2,2,0.714,2,0.714,1,1,0.833,trone | trosne,"Trosne,","Trosne,","Trône,","Trône,","Trosne,"
scene7.txt,18,103,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,trosne | trône,"trosne=[1,2,5] | trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,trosne,trosne,trône,trône,trosne
scene7.txt,34,199,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene7.txt,36,211,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"precieux, | pretieux,","precieux,=[4] | pretieux,=[1,2,3,5]",,2,1,0.889,1,0.889,1,1,0.875,precieus | pretieus,"pretieux,","pretieux,","pretieux,","precieux,","pretieux,"
scene7.txt,39,229,3,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,eust | eut,"eust=[1,5] | eut=[2,3,4]",,2,1,0.750,1,0.750,1,1,0.750,eust | eut,eust,eut,eut,eut,eust
scene7.txt,47,277,9,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne~; | Trône~;,"Trosne~;=[1,2,5] | Trône~;=[3,4]",,2,2,0.750,2,0.750,1,1,0.833,trone | trosne,Trosne~;,Trosne~;,Trône~;,Trône~;,Trosne~;
scene7.txt,50,295,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene7.txt,53,313,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,punctuation_only;short_token_protected,punctuation_only+short_token_protected,"Dieux, | Dieux~! | Dieu~!","Dieux,=[1,5] | Dieux~!=[3,4] | Dieu~!=[2]",,3,2,0.667,2,0.667,1,1,0.800,dieu | dieus,"Dieux,",Dieu~!,Dieux~!,Dieux~!,"Dieux,"
scene8.txt,4,19,7,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,veû | vû,"veû=[1,2,5] | vû=[3,4]",,2,1,0.667,1,0.667,1,1,0.667,ueu | uu,veû,veû,vû,vû,veû
scene8.txt,7,37,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,rempars | reparts,"rempars=[1,2,3,5] | reparts=[4]",,2,2,0.714,2,0.714,1,1,0.857,rempars | repars,rempars,rempars,rempars,reparts,rempars
scene8.txt,17,97,5,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+i_j+narrow_historic_lexical+substantive_default,tousiouts | tousjours | toûjours,"tousiouts=[1] | tousjours=[5] | toûjours=[2,3,4]",,3,4,0.556,4,0.556,2,2,0.750,touiours | tousious,tousiouts,toûjours,toûjours,toûjours,tousjours
scene8.txt,24,139,2,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene8.txt,32,187,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Quand on est au tombeau tous nos tourmens s’appaisent,"," (lacune)=[2,3,4] |  Quand on est au tombeau tous nos tourmens s’appaisent,=[1,5]",,2,,,,,,,,lacune | quandonestautombeautousnostourmensapaisent," Quand on est au tombeau tous nos tourmens s’appaisent,", (lacune), (lacune), (lacune)," Quand on est au tombeau tous nos tourmens s’appaisent,"
scene8.txt,33,193,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Quand on est furieux tous nos crimes nous plaisent,"," (lacune)=[2,3,4] |  Quand on est furieux tous nos crimes nous plaisent,=[1,5]",,2,,,,,,,,lacune | quandonestfurieuxtousnoscrimesnousplaisent," Quand on est furieux tous nos crimes nous plaisent,", (lacune), (lacune), (lacune)," Quand on est furieux tous nos crimes nous plaisent,"
scene8.txt,34,199,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Des plus cruels mal-heurs le trépas vient à bout,"," (lacune)=[2,3,4] |  Des plus cruels mal-heurs le trépas vient à bout,=[1,5]",,2,,,,,,,,despluscruelsmalheursletrepasuientabout | lacune," Des plus cruels mal-heurs le trépas vient à bout,", (lacune), (lacune), (lacune)," Des plus cruels mal-heurs le trépas vient à bout,"
scene8.txt,35,205,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  La fureur ne sent rien, mais la douleur sent tout."," (lacune)=[2,3,4] |  La fureur ne sent rien, mais la douleur sent tout.=[1,5]",,2,,,,,,,,lacune | lafureurnesentrienmaisladouleursentout," La fureur ne sent rien, mais la douleur sent tout.", (lacune), (lacune), (lacune)," La fureur ne sent rien, mais la douleur sent tout."
scene8.txt,36,211,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, (lacune) |  Cette viue douleur dont ie suis la victime |  Cette vive douleur dont je suis la victime," (lacune)=[2,3,4] |  Cette viue douleur dont ie suis la victime=[1] |  Cette vive douleur dont je suis la victime=[5]",,3,,,,,,,,ceteuiuedouleurdontiesuislauictime | lacune, Cette viue douleur dont ie suis la victime, (lacune), (lacune), (lacune), Cette vive douleur dont je suis la victime
scene8.txt,37,217,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Ressent la mort de l’un, & de l’autre le crime, |  Ressent la mort de l’vn, & de l’autre le crime,"," (lacune)=[2,3,4] |  Ressent la mort de l’un, & de l’autre le crime,=[5] |  Ressent la mort de l’vn, & de l’autre le crime,=[1]",,3,,,,,,,,lacune | resentlamortdelundelautrelecrime," Ressent la mort de l’vn, & de l’autre le crime,", (lacune), (lacune), (lacune)," Ressent la mort de l’un, & de l’autre le crime,"
scene8.txt,38,223,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Le sort de tous les deux me deschire le cœur,"," (lacune)=[2,3,4] |  Le sort de tous les deux me deschire le cœur,=[1,5]",,2,,,,,,,,lacune | lesortdetouslesdeuxmedeschirelecoeur," Le sort de tous les deux me deschire le cœur,", (lacune), (lacune), (lacune)," Le sort de tous les deux me deschire le cœur,"
scene8.txt,39,229,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Et plaignant le vaincu, je pleure le Vainqueur."," (lacune)=[2,3,4] |  Et plaignant le vaincu, je pleure le Vainqueur.=[1,5]",,2,,,,,,,,etplaignantleuaincuiepleureleuainqueur | lacune," Et plaignant le vaincu, je pleure le Vainqueur.", (lacune), (lacune), (lacune)," Et plaignant le vaincu, je pleure le Vainqueur."
scene8.txt,40,235,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, (lacune) |  A ce cruel Vainqueur quel acüeil dois-je faire~?," (lacune)=[2,3,4] |  A ce cruel Vainqueur quel acüeil dois-je faire~?=[1,5]",,2,,,,,,,,acecrueluainqueurquelacueildoisiefaire | lacune, A ce cruel Vainqueur quel acüeil dois-je faire~?, (lacune), (lacune), (lacune), A ce cruel Vainqueur quel acüeil dois-je faire~?
scene8.txt,41,241,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  S’il est mon Frere, Olympe, il a tué mon Frere,"," (lacune)=[2,3,4] |  S’il est mon Frere, Olympe, il a tué mon Frere,=[1,5]",,2,,,,,,,,lacune | silestmonfrereolimpeilatuemonfrere," S’il est mon Frere, Olympe, il a tué mon Frere,", (lacune), (lacune), (lacune)," S’il est mon Frere, Olympe, il a tué mon Frere,"
scene8.txt,42,247,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  La nature est confuse & se taist aujourd’huy,"," (lacune)=[2,3,4] |  La nature est confuse & se taist aujourd’huy,=[1,5]",,2,,,,,,,,lacune | lanatureestconfusesetaistauiourdhui," La nature est confuse & se taist aujourd’huy,", (lacune), (lacune), (lacune)," La nature est confuse & se taist aujourd’huy,"
scene8.txt,43,253,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Elle n’ose parler pour luy, ny contre luy."," (lacune)=[2,3,4] |  Elle n’ose parler pour luy, ny contre luy.=[1,5]",,2,,,,,,,,elenoseparlerpourluinicontrelui | lacune," Elle n’ose parler pour luy, ny contre luy.", (lacune), (lacune), (lacune)," Elle n’ose parler pour luy, ny contre luy."
scene8.txt,48,283,6,minor_mixed,inspect,no,inspect:do_not_hide_yet,high_graphic_similarity:0.900,levenshtein_alert,touchoient | touchoiet,"touchoient=[1,2,3,5] | touchoiet=[4]",,2,1,0.900,1,0.900,1,1,0.900,touchoient | touchoiet,touchoient,touchoient,touchoient,touchoiet,touchoient
scene8.txt,52,307,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Et ce qui le rendoit agreable à mes yeux, |  Et ce qui lui donnoit tant de part dans mes vœux, |  Et ce qui luy donnoit tant de part dans mes vœux,"," Et ce qui le rendoit agreable à mes yeux,=[1,5] |  Et ce qui lui donnoit tant de part dans mes vœux,=[2,3] |  Et ce qui luy donnoit tant de part dans mes vœux,=[4]",,3,,,,,,,,etcequilerendoitagreableamesieus | etcequiluidonoitantdepartdansmesuoeus," Et ce qui le rendoit agreable à mes yeux,"," Et ce qui lui donnoit tant de part dans mes vœux,"," Et ce qui lui donnoit tant de part dans mes vœux,"," Et ce qui luy donnoit tant de part dans mes vœux,"," Et ce qui le rendoit agreable à mes yeux,"
scene8.txt,63,373,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,l’auteur | l’autheur,"l’auteur=[3,4] | l’autheur=[1,2,5]",,2,1,0.889,1,0.889,1,1,0.875,lauteur | lautheur,l’autheur,l’autheur,l’auteur,l’auteur,l’autheur
scene9.txt,9,49,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,estrange | étrange,"estrange=[1,5] | étrange=[2,3,4]",,2,2,0.750,2,0.750,1,1,0.875,estrange | etrange,estrange,étrange,étrange,étrange,estrange
scene9.txt,10,55,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,esteint | éteint,"esteint=[1,5] | éteint=[2,3,4]",,2,2,0.714,2,0.714,1,1,0.857,esteint | eteint,esteint,éteint,éteint,éteint,esteint
scene9.txt,25,145,7,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,leur | leurs,"leur=[1] | leurs=[2,3,4,5]",,2,1,0.800,1,0.800,1,1,0.800,leur | leurs,leur,leurs,leurs,leurs,leurs
scene9.txt,36,211,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;spacing_or_hyphen_only,spacing_or_hyphen_only+substantive_default,que~me-veut | que~me~veut | que~veut,"que~me-veut=[1] | que~me~veut=[5] | que~veut=[2,3,4]",,3,3,0.727,3,0.727,2,2,0.778,quemeueut | queueut,que~me-veut,que~veut,que~veut,que~veut,que~me~veut
scene9.txt,41,241,2,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;short_token_protected,accent+short_token_protected,sceu | sceû | scû,"sceu=[2] | sceû=[1,5] | scû=[3,4]",,3,2,0.500,2,0.500,1,1,0.750,sceu | scu,sceû,sceu,scû,scû,sceû
scene9.txt,45,265,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,encor | encore,"encor=[2,3,4] | encore=[1,5]",,2,1,0.833,1,0.833,1,1,0.833,encor | encore,encore,encor,encor,encor,encore
scene9.txt,51,301,3,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,"veu, | vû,","veu,=[1,2,5] | vû,=[3,4]",,2,2,0.500,2,0.500,1,1,0.667,ueu | uu,"veu,","veu,","vû,","vû,","veu,"
scene9.txt,53,313,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,ardeur | égale,"ardeur=[2,3,4] | égale=[1,5]",,2,6,0.000,6,0.000,6,6,0.000,ardeur | egale,égale,ardeur,ardeur,ardeur,égale
scene9.txt,53,313,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,ardeur | égale,"ardeur=[1,5] | égale=[2,3,4]",,2,6,0.000,6,0.000,6,6,0.000,ardeur | egale,ardeur,égale,égale,égale,ardeur
scene9.txt,53,313,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"ils~fuyoient~de~ces~lieux, | ils~y~couroient~tous~deux,","ils~fuyoient~de~ces~lieux,=[2,3,4] | ils~y~couroient~tous~deux,=[1,5]",,2,12,0.538,12,0.538,10,10,0.524,ilsfuioientdeceslieus | ilsicouroientousdeus,"ils~y~couroient~tous~deux,","ils~fuyoient~de~ces~lieux,","ils~fuyoient~de~ces~lieux,","ils~fuyoient~de~ces~lieux,","ils~y~couroient~tous~deux,"
scene9.txt,63,373,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"menassant, | menaçant,","menassant,=[1,2,3,5] | menaçant,=[4]",,2,2,0.800,2,0.800,1,1,0.875,menacant | menasant,"menassant,","menassant,","menassant,","menaçant,","menassant,"
scene9.txt,65,385,6,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,leur | leurs,"leur=[1,2,3,5] | leurs=[4]",,2,1,0.800,1,0.800,1,1,0.800,leur | leurs,leur,leur,leur,leurs,leur
scene9.txt,69,409,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,mesprise | méprise,"mesprise=[1,5] | méprise=[2,3,4]",,2,2,0.750,2,0.750,1,1,0.875,meprise | mesprise,mesprise,méprise,méprise,méprise,mesprise
scene9.txt,70,415,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,arrestoient | retenoient,"arrestoient=[4] | retenoient=[1,2,3,5]",,2,5,0.545,5,0.545,4,4,0.600,arestoient | retenoient,retenoient,retenoient,retenoient,arrestoient,retenoient
scene9.txt,76,451,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,destourne | détourne,"destourne=[1,5] | détourne=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.889,destourne | detourne,destourne,détourne,détourne,détourne,destourne
scene9.txt,100,595,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,tesmoigne | témoigne,"tesmoigne=[1,5] | témoigne=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.889,temoigne | tesmoigne,tesmoigne,témoigne,témoigne,témoigne,tesmoigne
scene9.txt,107,637,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,encor | encore,"encor=[4] | encore=[1,2,3,5]",,2,1,0.833,1,0.833,1,1,0.833,encor | encore,encore,encore,encore,encor,encore
scene9.txt,116,691,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,soupirs. | souspirs.,"soupirs.=[3,4] | souspirs.=[1,2,5]",,2,1,0.889,1,0.889,1,1,0.875,soupirs | souspirs,souspirs.,souspirs.,soupirs.,soupirs.,souspirs.
scene9.txt,133,793,2,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,plust | plût,"plust=[1,2,5] | plût=[3,4]",,2,2,0.600,2,0.600,1,1,0.800,plust | plut,plust,plust,plût,plût,plust
scene9.txt,133,793,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,restast | restât,"restast=[1,2,5] | restât=[3,4]",,2,2,0.714,2,0.714,1,1,0.857,restast | restat,restast,restast,restât,restât,restast
scene9.txt,135,805,1,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,Eust | Eût,"Eust=[1,2,5] | Eût=[3,4]",,2,2,0.500,2,0.500,1,1,0.750,eust | eut,Eust,Eust,Eût,Eût,Eust
scene9.txt,144,859,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene9.txt,146,871,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,contraignez | craignés,"contraignez=[1,2,4,5] | craignés=[3]",,2,5,0.545,5,0.545,3,3,0.727,contraignes | craignes,contraignez,contraignez,craignés,contraignez,contraignez
scene9.txt,148,883,2,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+final_zx_s+u_v+substantive_default,treuverez | trouverez | trouverés,"treuverez=[1,5] | trouverez=[2,4] | trouverés=[3]",,3,3,0.667,3,0.667,1,1,0.889,treuueres | trouueres,treuverez,trouverez,trouverés,trouverez,treuverez
scene9.txt,149,889,2,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Trosne | Trône,"Trosne=[1,2,5] | Trône=[3,4]",,2,2,0.667,2,0.667,1,1,0.833,trone | trosne,Trosne,Trosne,Trône,Trône,Trosne
scene9.txt,150,895,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+final_zx_s+substantive_default,Goustez | Goûtez | Goûtés,"Goustez=[1,2,5] | Goûtez=[4] | Goûtés=[3]",,3,4,0.429,4,0.429,1,1,0.857,goustes | goutes,Goustez,Goustez,Goûtés,Goûtez,Goustez
scene9.txt,151,901,9,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;low_similarity_or_real_rewriting;punctuation_only,accent+punctuation_only+substantive_default,"gesner, | gesner. | géner. | gêner.","gesner,=[1,5] | gesner.=[2] | géner.=[3] | gêner.=[4]",,4,3,0.571,3,0.571,1,1,0.833,gener | gesner,"gesner,",gesner.,géner.,gêner.,"gesner,"
scene9.txt,154,919,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"Trosne, | Trône,","Trosne,=[1,2,5] | Trône,=[3,4]",,2,2,0.714,2,0.714,1,1,0.833,trone | trosne,"Trosne,","Trosne,","Trône,","Trône,","Trosne,"
scene9.txt,160,955,6,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;short_token_protected,accent+final_zx_s+punctuation_removed_for_graphic_key+short_token_protected,pieds. | piez. | piés.,"pieds.=[1,5] | piez.=[2] | piés.=[3,4]",,3,2,0.600,2,0.600,1,1,0.800,pieds | pies,pieds.,piez.,piés.,piés.,pieds.
